voice,Time_s,F0_Hz
149,198.783552,161.225881
149,198.793552,159.560957
149,198.803552,157.410657
149,198.813552,156.608735
149,198.823552,156.542505
149,198.833552,156.998679
149,198.843552,157.495398
149,198.853552,157.803998
149,198.863552,157.986404
149,198.873552,158.242179
149,198.883552,158.653851
149,198.893552,158.41903
149,198.903552,157.859299
149,198.913552,157.139418
149,198.923552,156.910408
149,198.933552,156.513009
149,198.943552,156.127497
149,198.953552,155.680001
149,198.963552,154.515357
149,198.973552,153.22407
149,198.983552,152.083619
149,198.993552,149.91869
149,199.003552,147.882697
149,199.013552,150.281679
149,199.023552,154.253563
149,199.033552,154.668273
149,199.043552,153.14298
149,199.053552,150.297313
149,199.063552,148.483273
149,199.073552,147.03633
149,199.083552,146.387767
149,199.093552,146.791015
149,199.103552,144.880943
149,199.113552,143.749404
149,199.123552,144.905657
149,199.133552,145.6821
149,199.143552,146.688801
149,199.153552,146.902667
149,199.163552,148.42661
149,199.173552,148.059884
149,199.183552,146.571103
149,199.193552,145.870783
149,199.203552,146.308722
149,199.213552,145.96257
149,199.393552,203.910742
149,199.403552,192.459126
149,199.413552,186.530539
149,199.423552,181.596258
149,200.023552,209.221446
149,200.033552,193.103921
149,200.043552,187.363098
149,200.053552,185.363868
149,200.063552,183.951241
149,200.073552,182.043805
149,200.083552,179.446085
149,200.093552,176.65118
149,200.103552,174.193648
149,200.113552,173.033859
149,200.123552,174.901589
149,200.133552,180.723303
149,200.143552,187.299629
149,200.153552,190.718389
149,200.163552,191.604472
149,200.173552,190.28963
149,200.183552,187.370484
149,200.193552,184.339433
149,200.203552,182.889055
149,200.213552,182.870649
149,200.223552,183.489956
149,200.233552,184.597565
149,200.243552,186.812818
149,200.253552,188.839128
149,200.263552,191.380302
149,200.273552,192.977949
149,200.283552,193.233833
149,200.293552,195.070534
149,200.303552,195.510201
149,200.313552,196.00738
149,200.323552,195.689216
149,200.333552,195.667917
149,200.343552,194.687176
149,200.353552,191.253172
149,200.363552,209.848604
149,200.373552,209.233258
149,200.383552,210.183276
149,200.393552,209.760995
149,200.403552,209.408432
149,200.413552,209.69354
149,200.423552,209.899907
149,200.433552,210.497096
149,200.443552,211.344865
149,200.453552,212.360647
149,200.463552,212.535134
149,200.473552,212.107713
149,200.483552,211.427454
149,200.493552,209.180228
149,200.503552,206.752993
149,200.513552,204.574317
149,200.523552,203.117753
149,200.533552,202.003313
149,200.543552,200.873892
149,200.553552,201.588848
149,200.563552,202.763483
149,200.573552,203.416732
149,200.583552,201.486265
149,200.593552,196.533435
149,200.603552,185.847878
149,200.613552,180.012353
149,200.653552,209.801127
149,200.663552,208.384886
149,200.673552,204.193495
149,200.683552,201.802518
149,200.693552,200.085024
149,200.703552,197.879169
149,200.753552,204.701426
149,200.763552,198.344455
149,200.773552,196.702491
149,200.783552,195.385251
149,200.793552,193.431424
149,200.803552,190.886587
149,200.813552,186.767107
149,200.823552,180.208394
149,200.833552,171.952798
149,200.843552,166.322783
149,200.853552,162.666052
149,200.863552,163.778032
149,200.873552,170.371972
149,200.883552,171.754405
149,200.893552,171.645976
149,200.903552,171.391108
149,200.913552,169.005139
149,200.923552,165.971005
149,200.933552,163.949446
149,200.943552,162.311223
149,200.953552,161.577634
149,200.963552,161.511636
149,200.973552,162.517291
149,200.983552,164.864769
149,200.993552,161.816126
149,201.003552,162.702502
149,201.013552,163.177715
149,201.023552,164.939272
149,201.033552,170.034313
149,201.043552,169.491603
149,201.053552,167.794622
149,201.063552,166.702371
149,201.073552,165.147954
149,201.083552,162.201689
149,201.093552,165.871601
149,201.103552,165.355103
149,201.113552,164.321003
149,201.123552,163.660434
149,201.133552,163.039019
149,201.143552,157.47987
149,201.153552,155.017497
149,201.163552,154.003658
149,201.173552,152.952722
149,201.183552,152.615025
149,201.193552,154.091226
149,201.203552,155.555851
149,201.213552,155.469228
149,201.253552,169.473143
149,201.263552,167.598034
149,201.273552,164.831339
149,201.283552,162.768497
149,201.293552,159.339465
149,201.303552,156.860751
149,201.313552,156.821083
149,201.323552,157.205877
149,201.333552,159.159234
149,201.343552,159.786113
149,201.353552,158.264932
149,201.363552,156.300036
149,201.373552,155.275177
149,201.383552,154.099374
149,201.393552,154.612294
149,201.403552,156.949591
149,201.413552,159.125666
149,201.423552,163.405546
149,201.433552,168.757577
149,201.443552,164.483521
149,201.453552,156.159897
149,201.463552,156.943397
149,201.553552,158.688314
149,201.563552,162.211247
149,201.573552,163.563681
149,201.583552,164.236453
149,201.593552,161.409401
149,201.603552,158.71547
149,201.613552,156.647516
149,201.623552,155.214585
149,201.633552,154.397751
149,201.643552,154.542957
149,201.653552,155.385801
149,201.663552,156.595473
149,201.673552,156.062628
149,201.683552,150.987672
149,201.693552,147.470137
149,201.703552,139.871574
149,201.813552,163.63829
149,201.823552,158.445256
149,201.833552,156.544799
149,201.843552,158.669902
149,201.853552,162.703511
149,201.863552,163.010151
149,201.873552,163.10119
149,201.883552,163.677407
149,201.893552,161.902579
149,201.973552,190.021677
149,201.983552,183.945436
149,201.993552,174.105569
149,202.003552,169.417067
149,202.013552,163.034401
149,202.023552,165.257626
149,202.033552,163.804898
149,202.043552,161.637311
149,202.053552,160.077777
149,202.063552,158.645072
149,202.073552,157.593809
149,202.083552,159.499999
149,202.093552,156.339023
149,202.103552,154.920991
149,202.113552,154.707928
149,202.123552,154.159978
149,202.133552,154.377488
149,202.143552,155.436364
149,202.153552,155.582864
149,202.163552,154.115652
149,202.173552,160.380894
149,202.183552,162.372075
149,202.193552,162.796178
149,202.203552,159.064848
149,202.213552,164.044824
149,202.223552,166.13915
149,202.233552,167.082441
149,202.243552,170.528847
149,202.253552,171.981406
149,202.263552,172.411887
149,202.273552,171.948761
149,202.283552,163.576604
149,202.293552,157.716963
149,202.303552,158.740662
149,202.353552,180.810397
149,202.363552,170.134695
149,202.373552,166.479261
149,202.383552,163.582231
149,202.393552,163.138102
149,202.403552,161.449879
149,202.413552,158.657491
149,202.423552,157.1328
149,202.433552,154.362225
149,202.443552,158.87684
149,202.453552,159.803705
149,202.463552,159.232348
149,202.473552,157.937243
149,202.483552,158.222943
149,202.603552,164.966249
149,202.613552,163.688933
149,202.743552,152.637819
149,202.753552,149.912193
149,202.763552,143.906032
149,202.773552,142.139018
149,202.783552,142.887723
149,202.973552,89.691486
149,202.983552,91.330072
149,202.993552,92.265217
149,203.763552,182.30972
149,203.773552,184.298465
149,203.783552,184.345533
149,203.793552,184.893211
149,203.803552,186.285243
149,203.813552,187.161748
149,203.823552,186.269608
149,203.923552,220.642677
149,203.933552,208.059529
149,203.943552,195.055288
149,203.953552,189.736336
149,203.963552,185.13705
149,203.973552,184.231251
149,203.983552,184.649071
149,203.993552,184.929388
149,204.003552,184.941763
149,204.133552,231.179321
149,204.143552,228.391239
149,204.153552,227.261487
149,204.163552,227.101422
149,204.173552,222.447848
149,204.183552,216.265246
149,204.383552,202.687137
149,204.393552,187.943987
149,204.403552,184.150465
149,204.413552,178.988757
149,204.423552,175.710602
149,204.433552,173.382699
149,204.443552,171.571994
149,204.453552,171.261087
149,204.463552,171.356486
149,204.473552,172.228207
149,204.483552,172.765345
149,204.493552,172.473182
149,204.633552,170.57747
149,204.643552,162.847117
149,204.683552,192.860388
149,204.693552,178.259048
149,204.703552,172.232357
149,204.713552,167.984969
149,204.723552,165.04507
149,204.733552,163.408938
149,204.743552,161.943215
149,204.753552,159.566384
149,204.763552,157.641926
149,204.773552,156.50078
149,204.783552,155.094904
149,204.793552,152.861202
149,204.803552,152.983441
149,204.813552,153.982136
149,204.823552,155.439669
149,204.833552,156.06465
149,204.843552,156.484321
149,204.853552,154.985276
149,204.863552,154.951534
149,204.873552,154.323634
149,204.883552,153.790732
149,204.893552,154.129387
149,204.903552,153.777852
149,204.913552,153.457693
149,204.923552,76.155064
149,204.933552,76.122482
149,204.943552,76.551745
149,204.953552,155.976123
149,204.963552,156.211412
149,204.973552,158.243617
149,204.983552,161.972822
149,204.993552,164.79368
149,205.003552,167.507708
149,205.013552,166.370811
149,205.023552,168.128692
149,205.033552,163.149123
149,205.043552,165.511052
149,205.143552,75.988937
149,205.153552,75.225462
149,205.163552,154.558895
149,205.173552,151.094157
149,205.183552,150.12375
149,205.193552,147.962209
149,205.203552,147.913275
149,205.213552,146.816878
149,205.223552,144.931139
149,205.233552,144.615966
149,205.243552,143.704931
149,205.253552,142.765863
149,205.263552,141.601491
149,205.273552,134.913405
149,205.533552,178.390439
149,205.543552,165.58146
149,205.553552,167.544699
149,205.563552,174.238318
149,205.573552,174.000508
149,205.583552,169.117459
149,205.593552,160.137792
149,205.603552,147.321677
149,205.673552,166.738986
149,205.683552,161.004653
149,205.693552,158.477617
149,205.703552,157.820768
149,205.713552,153.840464
149,205.913552,196.833457
149,205.923552,174.261197
149,205.933552,170.185335
149,205.943552,166.1921
149,205.953552,164.19102
149,205.963552,163.928391
149,205.973552,165.040253
149,205.983552,164.612779
149,205.993552,163.886935
149,206.003552,163.833904
149,206.013552,164.834026
149,206.023552,165.189651
149,206.033552,165.32075
149,206.043552,166.069853
149,206.053552,167.506891
149,206.203552,161.347928
149,206.213552,159.331839
149,206.223552,157.177791
149,206.233552,160.163889
149,206.243552,163.229524
149,206.253552,165.894632
149,206.263552,167.39896
149,206.273552,169.952165
149,206.283552,171.283627
149,206.293552,173.580254
149,206.303552,177.020623
149,206.313552,180.409024
149,206.323552,182.128165
149,206.333552,183.311977
149,206.343552,184.710477
149,206.353552,185.113442
149,206.363552,184.416659
149,206.373552,181.622136
149,206.383552,174.516806
149,206.393552,169.821373
149,206.403552,163.276709
149,206.413552,157.316207
149,206.463552,154.415529
149,206.473552,150.032813
149,206.483552,149.013387
149,206.493552,146.445634
149,206.503552,144.823596
149,206.513552,142.36088
149,206.523552,141.11691
149,206.533552,140.670889
149,206.543552,139.405767
149,206.553552,137.269529
149,206.563552,136.409296
149,206.573552,136.242802
149,206.583552,134.856728
149,206.593552,132.561872
149,206.603552,132.042973
149,206.903552,166.169774
149,206.913552,165.054878
149,206.923552,165.600154
149,206.933552,166.597856
149,206.943552,166.356755
149,206.953552,166.706115
149,206.963552,167.49647
149,206.973552,165.543851
149,206.983552,163.229619
149,206.993552,161.682398
149,207.003552,159.92738
149,207.013552,157.655419
149,207.023552,154.961951
149,207.033552,148.930829
149,207.313552,200.492868
149,207.323552,190.277454
149,207.333552,187.050533
149,207.343552,185.742501
149,207.353552,184.435848
149,207.363552,183.668786
149,207.373552,184.158812
149,207.383552,182.17987
149,207.393552,175.928379
149,207.403552,172.725775
149,207.413552,168.11457
149,207.423552,82.494791
149,207.433552,81.534483
149,207.443552,81.338076
149,207.453552,81.423325
149,207.463552,160.839953
149,207.473552,158.776659
149,207.483552,158.265071
149,207.493552,159.289398
149,207.503552,160.838028
149,207.513552,161.757703
149,207.523552,161.768119
149,207.533552,161.262205
149,207.543552,161.627081
149,207.553552,161.438121
149,207.563552,160.97939
149,207.573552,160.397772
149,207.583552,158.049664
149,207.593552,157.061166
149,207.603552,157.646128
149,207.613552,155.111193
149,207.623552,157.043068
149,207.633552,162.287147
149,207.643552,162.620483
149,207.653552,159.933978
149,207.663552,157.138658
149,207.673552,150.394026
149,207.683552,150.372403
149,207.693552,156.346836
149,207.703552,157.624975
149,207.713552,159.693872
149,207.723552,162.407347
149,207.733552,163.782112
149,207.743552,163.335106
149,207.753552,161.300006
149,207.883552,161.821417
149,207.893552,160.833318
149,207.903552,159.737491
149,207.913552,159.617599
149,207.923552,159.780201
149,207.933552,160.200401
149,207.943552,161.149915
149,207.953552,161.86836
149,207.963552,161.770802
149,207.973552,161.587234
149,207.983552,159.907222
149,207.993552,151.581991
149,208.003552,149.861427
149,208.013552,150.418548
149,208.023552,150.788808
149,208.033552,155.059922
149,208.043552,160.410274
149,208.053552,162.560307
149,208.063552,163.744365
149,208.073552,166.318539
149,208.083552,168.48205
149,208.093552,170.324188
149,208.103552,171.956358
149,208.113552,173.377995
149,208.123552,174.575352
149,208.133552,175.029956
149,208.143552,174.626335
149,208.153552,172.856465
149,208.163552,163.683594
149,208.173552,162.003993
149,208.183552,160.659776
149,208.213552,185.263124
149,208.223552,172.512441
149,208.233552,165.701504
149,208.243552,163.203435
149,208.253552,159.710953
149,208.263552,157.749515
149,208.273552,152.936541
149,208.283552,151.258382
149,208.293552,151.702972
149,208.303552,154.019765
149,208.313552,155.590844
149,208.323552,147.572941
149,208.333552,145.919452
149,208.343552,144.944406
149,208.353552,144.48309
149,208.363552,143.501541
149,208.373552,143.051931
149,208.383552,142.72722
149,208.393552,143.166897
149,208.403552,144.948929
149,208.413552,146.163701
149,208.423552,147.105684
149,208.433552,148.697888
149,208.443552,149.939009
149,208.453552,150.085282
149,208.463552,150.08746
149,208.473552,146.509826
149,208.483552,157.385752
149,208.493552,160.220245
149,208.503552,160.2526
149,208.513552,160.672195
149,208.523552,159.784966
149,208.533552,162.008796
149,208.543552,163.314066
149,208.553552,162.891017
149,208.563552,163.580543
149,208.573552,165.22735
149,208.583552,166.308912
149,208.593552,162.629879
149,208.643552,183.218874
149,208.653552,175.546909
149,208.663552,170.060565
149,208.673552,160.456689
149,208.683552,153.541794
149,208.693552,153.68509
149,208.703552,153.498449
149,208.713552,152.202641
149,208.723552,150.19981
149,208.733552,148.725748
149,208.743552,148.407511
149,208.753552,148.04106
149,208.763552,148.240442
149,208.773552,145.113183
149,208.783552,143.678097
149,208.793552,145.436841
149,208.803552,137.486356
149,208.983552,155.364079
149,208.993552,154.400885
149,209.003552,158.553787
149,209.043552,82.290822
149,209.053552,78.514343
149,209.063552,85.539081
149,209.073552,85.141428
149,209.083552,88.253827
149,209.093552,91.898622
149,209.103552,92.754367
149,209.753552,191.426509
149,209.763552,189.385213
149,209.773552,189.744845
149,209.783552,190.107305
149,209.793552,190.118929
149,209.803552,190.077296
149,209.813552,189.254849
149,209.823552,187.642473
149,209.833552,186.087193
149,209.843552,184.301089
149,209.853552,182.238424
149,209.863552,180.759814
149,209.873552,179.919605
149,209.883552,179.2858
149,209.893552,179.130084
149,209.903552,177.855569
149,209.913552,176.168314
149,209.923552,174.179527
149,209.933552,173.5569
149,209.943552,173.655143
149,209.953552,174.632434
149,209.963552,175.000221
149,209.973552,173.42761
149,209.983552,171.95556
149,209.993552,171.000007
149,210.003552,173.304115
149,210.013552,175.813557
149,210.023552,176.921535
149,210.033552,177.062719
149,210.043552,184.37127
149,210.053552,184.060397
149,210.063552,179.842759
149,210.073552,174.633136
149,210.233552,170.090179
149,210.243552,170.101805
149,210.253552,170.302045
149,210.363552,190.143084
149,210.373552,189.439271
149,210.383552,189.500649
149,210.393552,189.208753
149,210.403552,188.564637
149,210.413552,187.891909
149,210.423552,187.73097
149,210.433552,188.130662
149,210.443552,189.268307
149,210.453552,190.169241
149,210.463552,190.892006
149,210.473552,191.752228
149,210.483552,193.340805
149,210.493552,195.105157
149,210.503552,196.659585
149,210.513552,198.073352
149,210.523552,193.771677
149,210.533552,202.146712
149,210.543552,203.004314
149,210.553552,197.48554
149,210.563552,190.725581
149,210.573552,207.835337
149,210.583552,210.120924
149,210.593552,209.441222
149,210.603552,208.699287
149,210.613552,204.268676
149,210.623552,195.555035
149,210.633552,188.413881
149,210.643552,184.996565
149,210.653552,182.764005
149,210.663552,180.675755
149,210.673552,180.390944
149,210.683552,177.596332
149,210.693552,170.25721
149,210.703552,166.457592
149,210.713552,80.578371
149,210.723552,79.005245
149,210.733552,77.143319
149,210.753552,151.708433
149,210.763552,152.223213
149,210.773552,153.867322
149,210.783552,152.930442
149,210.793552,152.176625
149,210.803552,152.840148
149,210.883552,145.92315
149,210.893552,150.779297
149,210.903552,153.387069
149,210.913552,151.339856
149,210.923552,149.542712
149,210.933552,151.010408
149,210.943552,151.48264
149,210.953552,154.933268
149,210.963552,157.818495
149,210.973552,158.711899
149,210.983552,159.555536
149,210.993552,159.567801
149,211.003552,156.253487
149,211.103552,159.502029
149,211.113552,160.606422
149,211.123552,160.183663
149,211.133552,161.662446
149,211.143552,156.642009
149,211.153552,151.389864
149,211.203552,182.005257
149,211.213552,172.607712
149,211.223552,170.780424
149,211.233552,171.660332
149,211.243552,172.412283
149,211.253552,171.20323
149,211.263552,168.979791
149,211.273552,165.998269
149,211.283552,162.927534
149,211.293552,160.135701
149,211.303552,158.223749
149,211.313552,158.501169
149,211.323552,160.148481
149,211.333552,161.616555
149,211.343552,162.737023
149,211.353552,163.830803
149,211.363552,164.855061
149,211.373552,164.851507
149,211.383552,166.071313
149,211.393552,167.310508
149,211.403552,170.7249
149,211.413552,174.343439
149,211.423552,177.353205
149,211.433552,181.145485
149,211.443552,182.382448
149,211.453552,185.098521
149,211.463552,188.653116
149,211.473552,189.915351
149,211.483552,191.24611
149,211.493552,191.948575
149,211.503552,190.637546
149,211.513552,183.856937
149,211.583552,194.732801
149,211.593552,198.567732
149,211.603552,173.68623
149,211.613552,173.870226
149,211.623552,169.319443
149,211.633552,163.58204
149,211.643552,162.046156
149,211.653552,162.319876
149,211.663552,161.884866
149,211.673552,164.003826
149,211.683552,165.640307
149,211.693552,173.892013
149,211.703552,174.429511
149,211.713552,171.031688
149,211.723552,166.692691
149,211.733552,163.445381
149,211.743552,162.489532
149,211.753552,167.438742
149,211.763552,171.014202
149,211.773552,176.533128
149,211.783552,178.101928
149,211.883552,77.766114
149,211.893552,77.059891
149,211.903552,75.396704
149,211.913552,76.238962
149,211.923552,77.221552
149,211.933552,78.084779
149,211.943552,75.814699
149,211.953552,76.177966
149,211.963552,76.531801
149,211.973552,75.542625
149,211.983552,151.359566
149,211.993552,151.819729
149,212.003552,150.65563
149,212.013552,147.650694
149,212.023552,159.355482
149,212.033552,158.300417
149,212.043552,148.83456
149,212.073552,77.620295
149,212.163552,85.646101
149,212.173552,81.176721
149,212.183552,80.7869
149,212.193552,78.933254
149,212.203552,149.02592
149,212.213552,152.914012
149,212.223552,152.395311
149,212.233552,151.407126
149,212.243552,150.907984
149,212.253552,150.533997
149,212.263552,150.961988
149,212.273552,151.359972
149,212.283552,150.991403
149,212.293552,150.336411
149,212.303552,150.822862
149,212.313552,150.867635
149,212.323552,145.216378
149,212.333552,138.116798
149,212.343552,138.269535
149,212.353552,132.556046
149,212.503552,161.774784
149,212.513552,160.687008
149,212.523552,164.040524
149,212.533552,162.683639
149,212.833552,223.079966
149,212.843552,207.077464
149,212.853552,199.560131
149,212.863552,199.089413
149,212.873552,200.48281
149,212.883552,199.751651
149,212.893552,196.743074
149,212.903552,199.967503
149,212.913552,207.133554
149,212.923552,211.744532
149,212.933552,212.98971
149,212.943552,213.896107
149,212.953552,215.991354
149,212.963552,216.69602
149,212.973552,217.778559
149,212.983552,218.012186
149,212.993552,216.161064
149,213.003552,214.066803
149,213.013552,211.83614
149,213.023552,209.532926
149,213.033552,206.444948
149,213.043552,201.332974
149,213.053552,196.608507
149,213.063552,190.913576
149,213.073552,185.606797
149,213.083552,183.898732
149,213.093552,182.535807
149,213.103552,178.48297
149,213.113552,86.56031
149,213.123552,87.270896
149,213.133552,80.506646
149,213.153552,169.453815
149,213.163552,179.194269
149,213.173552,187.020091
149,213.183552,187.498655
149,213.193552,177.029426
149,213.353552,75.870506
149,213.363552,84.639593
149,213.373552,84.521149
149,213.453552,81.909907
149,213.463552,77.848456
149,213.473552,78.519654
149,213.483552,78.461987
149,213.493552,157.525666
149,213.503552,152.051231
149,213.513552,151.044127
149,213.523552,150.544546
149,213.533552,150.975704
149,213.543552,151.014832
149,213.553552,150.998184
149,213.563552,151.042378
149,213.573552,151.526965
149,213.583552,151.730178
149,213.593552,151.698777
149,213.603552,152.607308
149,213.613552,152.304576
149,213.623552,151.409244
149,213.633552,150.389531
149,213.643552,149.489702
149,213.653552,148.265774
149,213.663552,148.129367
149,213.673552,149.695239
149,213.683552,146.013626
149,213.693552,152.937323
149,213.703552,145.980031
149,213.713552,144.745657
149,213.723552,143.638292
149,213.733552,140.579674
149,213.743552,77.127889
149,213.753552,78.8263
149,213.763552,79.912246
149,213.773552,79.716271
149,213.803552,149.750944
149,213.813552,149.704584
149,213.823552,149.674498
149,213.833552,150.238053
149,213.843552,152.90828
149,213.853552,159.814489
149,214.073552,82.661143
149,214.083552,83.32204
150,218.532719,209.696951
150,218.542719,213.507775
150,218.552719,213.892077
150,218.562719,213.429021
150,218.572719,212.46035
150,218.582719,211.067248
150,218.592719,209.120921
150,218.602719,210.487876
150,218.612719,211.38253
150,218.622719,212.164761
150,218.632719,212.59909
150,218.642719,212.472701
150,218.652719,212.96815
150,218.662719,213.546509
150,218.672719,212.024764
150,218.682719,206.460071
150,218.692719,197.805846
150,218.782719,241.620711
150,218.792719,233.595057
150,218.802719,229.263549
150,218.812719,227.822487
150,218.822719,227.367584
150,218.832719,226.898746
150,218.842719,226.143503
150,218.852719,229.016159
150,218.862719,233.892329
150,218.872719,235.452846
150,218.882719,237.569168
150,218.892719,240.135227
150,218.902719,242.959077
150,218.912719,245.773076
150,218.922719,254.229457
150,218.932719,259.389664
150,218.942719,263.64112
150,218.952719,267.638486
150,218.962719,271.107444
150,218.972719,274.932885
150,218.982719,278.801933
150,218.992719,281.686265
150,219.002719,281.974171
150,219.012719,279.141517
150,219.022719,273.596598
150,219.032719,267.397833
150,219.042719,269.102009
150,219.202719,242.790462
150,219.212719,229.433895
150,219.222719,226.464706
150,219.232719,222.484635
150,219.242719,219.648187
150,219.252719,217.43659
150,219.262719,215.690598
150,219.272719,214.207513
150,219.282719,213.716415
150,219.292719,214.175431
150,219.302719,214.708661
150,219.312719,215.55532
150,219.322719,214.351539
150,219.332719,209.578774
150,219.492719,204.766348
150,219.502719,204.861727
150,219.512719,202.305055
150,219.522719,199.482366
150,219.532719,198.220635
150,219.542719,197.219394
150,219.552719,196.913099
150,219.562719,196.166145
150,219.572719,195.36618
150,219.582719,193.115564
150,219.592719,199.696072
150,219.602719,202.393657
150,219.612719,201.804051
150,219.622719,199.352875
150,219.632719,192.70316
150,219.642719,209.065455
150,219.652719,208.380403
150,219.662719,207.988739
150,219.672719,208.554307
150,219.682719,207.51327
150,219.692719,205.537715
150,219.702719,204.365639
150,219.712719,204.599152
150,219.722719,205.509962
150,219.732719,206.083751
150,219.742719,206.635471
150,219.752719,206.292703
150,219.762719,204.267486
150,219.772719,200.47746
150,219.892719,232.130114
150,219.902719,233.696518
150,219.912719,226.706057
150,219.922719,218.997026
150,219.932719,220.566074
150,219.942719,228.708945
150,219.952719,228.844871
150,219.962719,229.092535
150,219.972719,228.744164
150,219.982719,228.598097
150,219.992719,229.437537
150,220.002719,229.763436
150,220.012719,228.737195
150,220.022719,227.673726
150,220.032719,226.888244
150,220.042719,223.384665
150,220.052719,223.148596
150,220.082719,78.536109
150,220.092719,79.91363
150,220.102719,98.261867
150,220.112719,94.906426
150,220.122719,95.718441
150,220.132719,93.570308
150,220.142719,187.370392
150,220.152719,186.597331
150,220.162719,184.903123
150,220.172719,183.175177
150,220.182719,181.676066
150,220.192719,180.411238
150,220.202719,179.965808
150,220.212719,178.274208
150,220.222719,178.362269
150,220.232719,177.824366
150,220.242719,178.339984
150,220.252719,179.532381
150,220.262719,180.405825
150,220.272719,181.589659
150,220.282719,183.320498
150,220.292719,184.442924
150,220.302719,186.249112
150,220.312719,187.509783
150,220.322719,188.593926
150,220.332719,189.891486
150,220.342719,190.20401
150,220.352719,189.484158
150,220.362719,191.186214
150,220.372719,193.636984
150,220.382719,193.122731
150,220.392719,193.687604
150,220.402719,199.355756
150,220.492719,212.935205
150,220.502719,203.120757
150,220.512719,100.06869
150,220.522719,99.957425
150,220.532719,97.471815
150,220.542719,97.538332
150,220.552719,85.584333
150,220.562719,90.067839
150,220.572719,78.437228
150,220.582719,82.112145
150,220.592719,82.322162
150,220.602719,91.257643
150,220.612719,88.207982
150,220.622719,89.96093
150,220.632719,90.045665
150,220.642719,92.216032
150,220.652719,189.655007
150,220.662719,190.514475
150,220.672719,192.266308
150,220.682719,193.572328
150,220.692719,194.022927
150,220.702719,193.545362
150,220.712719,193.405629
150,220.722719,189.463703
150,220.792719,204.069487
150,220.802719,203.251888
150,220.812719,204.525976
150,220.822719,205.506616
150,220.832719,204.153212
150,220.842719,201.037428
150,220.852719,196.497404
150,220.922719,216.830693
150,220.932719,207.491747
150,220.942719,203.176348
150,220.952719,194.247134
150,220.962719,192.462288
150,221.062719,209.8932
150,221.072719,205.262156
150,221.082719,201.935914
150,221.092719,201.411496
150,221.102719,199.300174
150,221.112719,196.682367
150,221.122719,193.05319
150,221.132719,188.904971
150,221.142719,187.257352
150,221.152719,194.435661
150,221.212719,192.238333
150,221.222719,189.960542
150,221.232719,182.196132
150,221.242719,177.855914
150,221.252719,190.145062
150,221.262719,191.368827
150,221.272719,189.513991
150,221.282719,190.716927
150,221.292719,192.252238
150,221.302719,191.45138
150,221.312719,188.956906
150,221.322719,187.321085
150,221.332719,185.788612
150,221.342719,182.739659
150,221.352719,185.408985
150,221.362719,184.838168
150,221.372719,185.81568
150,221.382719,192.569999
150,221.392719,186.788835
150,221.492719,97.020306
150,221.502719,94.677995
150,221.512719,93.583338
150,221.522719,92.80647
150,221.532719,92.204505
150,221.542719,183.296746
150,221.552719,184.871263
150,221.562719,187.58858
150,221.572719,187.269792
150,221.582719,186.934257
150,221.592719,186.509924
150,221.602719,187.149379
150,221.612719,186.370295
150,221.622719,185.224379
150,221.632719,184.276056
150,221.642719,184.093961
150,221.652719,183.456234
150,221.662719,183.250162
150,221.672719,182.223584
150,221.682719,181.338493
150,221.692719,180.471446
150,221.702719,181.233415
150,221.712719,182.279104
150,221.722719,183.291721
150,221.732719,183.438074
150,221.742719,182.028081
150,221.752719,181.500808
150,221.762719,181.522343
150,221.772719,179.89279
150,221.782719,178.5859
150,221.792719,177.890088
150,221.802719,177.692652
150,221.812719,178.385394
150,221.822719,177.80482
150,221.832719,177.029318
150,221.842719,175.325663
150,221.852719,177.05087
150,221.862719,177.317159
150,221.872719,176.64731
150,221.882719,176.097369
150,221.892719,175.436883
150,221.902719,173.077457
150,221.912719,171.077367
150,221.942719,173.727287
150,221.952719,172.490639
150,221.962719,168.344031
150,221.972719,168.985079
150,221.982719,167.098886
150,221.992719,163.456606
150,222.002719,160.086175
150,222.042719,83.807726
150,222.052719,91.098219
150,222.062719,93.186998
150,222.072719,94.851238
150,222.082719,94.219803
150,222.092719,94.305687
150,222.102719,95.928192
150,222.112719,96.247316
150,222.802719,107.109265
150,222.812719,105.60444
150,222.822719,102.292733
150,222.832719,98.082506
150,222.842719,94.075558
150,222.852719,96.242615
150,222.862719,97.684625
150,222.872719,198.39436
150,222.882719,201.752595
150,222.892719,204.095798
150,222.902719,206.61878
150,222.912719,209.087925
150,222.922719,212.344498
150,222.932719,216.186311
150,222.942719,219.357981
150,222.952719,221.684235
150,222.962719,223.775432
150,222.972719,223.254037
150,222.982719,232.384056
150,222.992719,236.195084
150,223.002719,236.208655
150,223.012719,233.185683
150,223.022719,231.425943
150,223.032719,223.944422
150,223.042719,227.157364
150,223.052719,240.702883
150,223.062719,241.946131
150,223.072719,242.045356
150,223.082719,238.433159
150,223.092719,233.051627
150,223.102719,227.593658
150,223.112719,222.190542
150,223.122719,217.855501
150,223.132719,213.502846
150,223.142719,211.209535
150,223.152719,208.459191
150,223.162719,206.222138
150,223.172719,204.35876
150,223.182719,201.377539
150,223.192719,195.004828
150,223.202719,192.596463
150,223.252719,216.988965
150,223.262719,207.867667
150,223.272719,204.543976
150,223.282719,202.292529
150,223.292719,197.916498
150,223.302719,186.521046
150,223.312719,184.876959
150,223.352719,203.81023
150,223.362719,202.828158
150,223.372719,201.546758
150,223.382719,199.354912
150,223.392719,197.375873
150,223.402719,195.583342
150,223.412719,194.102987
150,223.422719,191.66179
150,223.432719,188.881566
